##:##
@ParametrosAdquisicion modoAcc 0, modoGyr 0, fMuestreo 100.000000
@FechaAdquisicion Mon Apr 27 04:58:13 2015

@Tiempo (ms):Sensor: xAcc g: yAcc g: zAcc g: xGir º/s: yGir º/s: zGir º/s
# Parte: ./datos.dat
# Comienzo de la adquisición
006533528:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006535104:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006536680:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006538260:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006539828:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006541404:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006542980:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006544552:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006546128:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006547704:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006549280:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006550852:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006552428:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006554004:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006555580:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006557152:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006558736:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006560304:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006561880:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006563452:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006565028:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006566604:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006568180:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006569752:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006571328:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006572904:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006574480:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006576052:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006577628:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006579208:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006580780:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006582352:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006583928:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006585504:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006587080:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006588652:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006590228:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006591804:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006593380:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006594952:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006596528:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006598104:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006599680:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006601252:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006602828:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006604404:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006605980:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006607552:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006609128:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006610704:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006612280:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006613852:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006615428:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006617004:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006618580:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006620152:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006621728:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006623304:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006624880:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006626452:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006628028:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006629604:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006631180:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006632752:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006634328:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006635904:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006637480:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006639052:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006640628:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006642204:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006643780:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006645352:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006646928:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006648504:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006650080:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006651652:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006653228:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006654804:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006656380:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006657952:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006659528:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006661104:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006662680:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006664252:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006665828:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006667404:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006668980:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006670552:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006672128:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006673704:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006675280:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006676852:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006678428:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006680004:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006681580:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006683152:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006684728:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006686304:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006687880:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006689452:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006691028:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006692604:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006694180:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006695752:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006697328:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006698904:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006700480:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006702052:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006703628:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006705204:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006706780:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006708352:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006709928:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006711504:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006713080:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006714652:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006716228:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006717804:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006719380:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006720952:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006722528:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006724104:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006725680:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006727252:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006728828:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006730404:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006731980:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006733552:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006735128:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006736704:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006738280:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006739852:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006741428:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006743004:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006744580:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006746152:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006747728:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006749304:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006750880:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006752452:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006754028:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006755604:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006757180:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006758752:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006760328:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006761904:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006763480:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006765052:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006766628:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006768204:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006769780:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006771352:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006772928:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006774504:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006776080:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006777652:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006779228:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006780804:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006782380:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006783952:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006785528:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006787104:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006788680:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006790252:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006791828:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006793404:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006794980:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006796552:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006798128:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006799704:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006801280:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006802852:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006804428:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006806004:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006807580:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006809152:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006810728:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006812304:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006813880:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006815452:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006817028:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006818604:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006820180:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006821752:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006823328:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006824904:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006826480:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006828056:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006829628:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006831204:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006832780:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006834352:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006835928:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006837504:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006839080:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006840652:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006842228:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006843804:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006845380:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006846952:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006848536:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006850104:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006851680:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006853252:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006854828:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006856404:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006857980:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006859552:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006861128:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006862704:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006864280:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006865852:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006867428:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006869008:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006870580:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006872152:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006873728:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006875304:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006876880:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006878452:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006880028:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006881604:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006883180:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006884752:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006886328:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006887904:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006889484:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006891052:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006892628:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006894204:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006895780:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006897352:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006898928:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006900504:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006902080:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006903652:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006905228:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006906804:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006908380:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006909960:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006911528:M:    -0.0030518:    +0.0319824:    -0.4843750:    -0.4274809:    -0.1297710:    -0.2595420
006913104:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006914680:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006916252:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006917828:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006919404:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006920980:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006922552:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006924128:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006925704:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
006927280:K:    -0.0045166:    +0.0113525:    +0.5223389:    -0.3587786:    +0.1145038:    +0.4580153
006928852:L:    +0.0161133:    -0.0101318:    -0.5046387:    +0.0610687:    -0.0152672:    +0.1908397
006930428:M:    -0.0030518:    +0.0319824:    -0.4783936:    -0.4274809:    -0.1297710:    -0.2595420
006932004:N:    +0.0390625:    +0.0762939:    +0.5095215:    -0.0458015:    -0.0152672:    -0.0229008
006933580:I:    -0.0020752:    +0.0141602:    +0.5203857:    -0.5190840:    +0.5343512:    +0.5267175
006935152:J:    -0.0328369:    -0.0861816:    -0.4414062:    -1.6717557:    +0.3664122:    +0.0458015
